timestamp,installationId,hpHeat
2024-01-26 21:00:09,1228,4901734
2024-01-26 22:00:12,1228,4907624
2024-01-26 23:00:00,1228,4912646
2024-01-27 00:00:03,1228,4918844
2024-01-27 01:00:07,1228,4925062
2024-01-27 02:00:10,1228,4932189
2024-01-27 03:00:13,1228,4939229
2024-01-27 04:00:01,1228,4945687
2024-01-27 05:00:05,1228,4951850
2024-01-27 06:00:08,1228,4958040
2024-01-27 07:00:11,1228,4964181
2024-01-27 08:00:14,1228,4970370
2024-01-27 09:00:02,1228,4976353
2024-01-27 10:00:06,1228,4981756
2024-01-27 11:00:09,1228,4987032
2024-01-27 12:00:12,1228,4993275
2024-01-27 13:00:00,1228,4999631
2024-01-27 14:00:03,1228,5005953
2024-01-27 15:00:06,1228,5011799
2024-01-27 16:00:09,1228,5017629
2024-01-27 17:00:13,1228,5024354
2024-01-27 18:00:01,1228,5032112
2024-01-27 19:00:04,1228,5035612
2024-01-27 20:00:08,1228,5035612
2024-01-27 21:00:11,1228,5035612
2024-01-27 22:00:14,1228,5035612
2024-01-27 23:00:03,1228,5035612
2024-01-28 00:00:06,1228,5038047
2024-01-28 01:00:09,1228,5044168
2024-01-28 02:00:12,1228,5050998
2024-01-28 03:00:01,1228,5057705
2024-01-28 04:00:04,1228,5064340
2024-01-28 05:00:07,1228,5070795
2024-01-28 06:00:11,1228,5077181
2024-01-28 07:00:14,1228,5083515
2024-01-28 08:00:02,1228,5089920
2024-01-28 09:00:05,1228,5096241
2024-01-28 10:00:08,1228,5101515
2024-01-28 11:00:11,1228,5107113
2024-01-28 12:00:14,1228,5112209
2024-01-28 13:00:02,1228,5116565
2024-01-28 14:00:05,1228,5119739
2024-01-28 15:00:09,1228,5122316
2024-01-28 16:00:12,1228,5125765
2024-01-28 17:00:00,1228,5129989
2024-01-28 18:00:03,1228,5134805
2024-01-28 19:00:06,1228,5139518
2024-01-28 20:00:09,1228,5143862
2024-01-28 21:00:13,1228,5148196
2024-01-28 22:00:01,1228,5152938
2024-01-28 23:00:04,1228,5157990
2024-01-29 00:00:07,1228,5164109
2024-01-29 01:00:10,1228,5170916
2024-01-29 02:00:13,1228,5178252
2024-01-29 03:00:01,1228,5186070
2024-01-29 04:00:05,1228,5194289
2024-01-29 05:00:08,1228,5202214
2024-01-29 06:00:11,1228,5209386
2024-01-29 07:00:00,1228,5214639
2024-01-29 08:00:03,1228,5219184
2024-01-29 09:00:06,1228,5223205
2024-01-29 10:00:09,1228,5227516
2024-01-29 11:00:12,1228,5232539
2024-01-29 12:00:00,1228,5236339
2024-01-29 13:00:03,1228,5239632
2024-01-29 14:00:07,1228,5242414
2024-01-29 15:00:10,1228,5244725
2024-01-29 16:00:13,1228,5247007
2024-01-29 17:00:01,1228,5249294
2024-01-29 18:00:05,1228,5249744
2024-01-29 19:00:08,1228,5249744
2024-01-29 20:00:11,1228,5249744
2024-01-29 21:00:00,1228,5249744
2024-01-29 22:00:03,1228,5249744
2024-01-29 23:00:07,1228,5249744
2024-01-30 00:00:10,1228,5249744
2024-01-30 01:00:14,1228,5251738
2024-01-30 02:00:02,1228,5255327
2024-01-30 03:00:05,1228,5259649
2024-01-30 04:00:08,1228,5264935
2024-01-30 05:00:11,1228,5271057
2024-01-30 06:00:00,1228,5277705
2024-01-30 07:00:03,1228,5284630
2024-01-30 08:00:06,1228,5291376
2024-01-30 09:00:09,1228,5298442
2024-01-30 10:00:12,1228,5305241
2024-01-30 11:00:01,1228,5311898
2024-01-30 12:00:04,1228,5318239
2024-01-30 13:00:07,1228,5324770
2024-01-30 14:00:10,1228,5331902
2024-01-30 15:00:14,1228,5339239
2024-01-30 16:00:02,1228,5346892
2024-01-30 17:00:05,1228,5354691
2024-01-30 18:00:09,1228,5362423
2024-01-30 19:00:12,1228,5370169
2024-01-30 20:00:00,1228,5376323
2024-01-30 21:00:03,1228,5376323
2024-01-30 22:00:07,1228,5376323
2024-01-30 23:00:10,1228,5376323
2024-01-31 00:00:14,1228,5376323
2024-01-31 01:00:02,1228,5376323
2024-01-31 02:00:05,1228,5376323
2024-01-31 03:00:09,1228,5376323
2024-01-31 04:00:12,1228,5376323
2024-01-31 05:00:01,1228,5379919
2024-01-31 06:00:04,1228,5385068
2024-01-31 07:00:07,1228,5390660
2024-01-31 08:00:10,1228,5395777
2024-01-31 09:00:13,1228,5401008
2024-01-31 10:00:01,1228,5406803
2024-01-31 11:00:05,1228,5413091
2024-01-31 12:00:08,1228,5419889
2024-01-31 13:00:11,1228,5427133
2024-01-31 14:00:14,1228,5434032
2024-01-31 15:00:03,1228,5440954
2024-01-31 16:00:06,1228,5447810
2024-01-31 17:00:09,1228,5454831
2024-01-31 18:00:13,1228,5462098
2024-01-31 19:00:01,1228,5467190
2024-01-31 20:00:04,1228,5467190
2024-01-31 21:00:08,1228,5467190
2024-01-31 22:00:11,1228,5467190
2024-01-31 23:00:00,1228,5467190
2024-02-01 00:00:03,1228,5467190
2024-02-01 01:00:06,1228,5467190
2024-02-01 02:00:10,1228,5469001
2024-02-01 03:00:13,1228,5472408
2024-02-01 04:00:01,1228,5476384
2024-02-01 05:00:05,1228,5481652
2024-02-01 06:00:08,1228,5488478
2024-02-01 07:00:11,1228,5496480
2024-02-01 08:00:14,1228,5503636
2024-02-01 09:00:02,1228,5510259
2024-02-01 10:00:05,1228,5516424
2024-02-01 11:00:09,1228,5521160
2024-02-01 12:00:12,1228,5525331
2024-02-01 13:00:00,1228,5529161
2024-02-01 14:00:03,1228,5532519
2024-02-01 15:00:06,1228,5535406
2024-02-01 16:00:10,1228,5538197
2024-02-01 17:00:13,1228,5541354
2024-02-01 18:00:01,1228,5544937
2024-02-01 19:00:04,1228,5548159
2024-02-01 20:00:07,1228,5551578
2024-02-01 21:00:10,1228,5552803
2024-02-01 22:00:14,1228,5552803
2024-02-01 23:00:02,1228,5552803
2024-02-02 00:00:05,1228,5552803
2024-02-02 01:00:09,1228,5553845
2024-02-02 02:00:12,1228,5558444
2024-02-02 03:00:00,1228,5563958
2024-02-02 04:00:03,1228,5570303
2024-02-02 05:00:07,1228,5577415
2024-02-02 06:00:10,1228,5585132
2024-02-02 07:00:13,1228,5593438
2024-02-02 08:00:02,1228,5601964
2024-02-02 09:00:05,1228,5610371
2024-02-02 10:00:09,1228,5618901
2024-02-02 11:00:12,1228,5627495
2024-02-02 12:00:00,1228,5635985
2024-02-02 13:00:03,1228,5644486
2024-02-02 14:00:07,1228,5652816
2024-02-02 15:00:10,1228,5660837
2024-02-02 16:00:13,1228,5668389
2024-02-02 17:00:02,1228,5674219
2024-02-02 18:00:05,1228,5674219
2024-02-02 19:00:09,1228,5674219
2024-02-02 20:00:13,1228,5674219
2024-02-02 21:00:01,1228,5674219
2024-02-02 22:00:05,1228,5674219
2024-02-02 23:00:08,1228,5674219
2024-02-03 00:00:11,1228,5674219
2024-02-03 01:00:00,1228,5674219
2024-02-03 02:00:03,1228,5674219
2024-02-03 03:00:07,1228,5674219
2024-02-03 04:00:10,1228,5674280
2024-02-03 05:00:13,1228,5676492
2024-02-03 06:00:01,1228,5679498
2024-02-03 07:00:05,1228,5682965
2024-02-03 08:00:08,1228,5687073
2024-02-03 09:00:11,1228,5691369
2024-02-03 10:00:14,1228,5695337
2024-02-03 11:00:03,1228,5699770
2024-02-03 12:00:06,1228,5704599
2024-02-03 13:00:09,1228,5709142
2024-02-03 14:00:12,1228,5713701
2024-02-03 15:00:00,1228,5717912
2024-02-03 16:00:03,1228,5722215
2024-02-03 17:00:06,1228,5726567
2024-02-03 18:00:09,1228,5731002
2024-02-03 19:00:12,1228,5735837
2024-02-03 20:00:00,1228,5740376
2024-02-03 21:00:03,1228,5741467
2024-02-03 22:00:07,1228,5741467
2024-02-03 23:00:10,1228,5741467
2024-02-04 00:00:14,1228,5741467
2024-02-04 01:00:02,1228,5741467
2024-02-04 02:00:05,1228,5742799
2024-02-04 03:00:09,1228,5745648
2024-02-04 04:00:12,1228,5749330
2024-02-04 05:00:00,1228,5753519
2024-02-04 06:00:03,1228,5758245
2024-02-04 07:00:06,1228,5763665
2024-02-04 08:00:09,1228,5769223
2024-02-04 09:00:12,1228,5774410
2024-02-04 10:00:00,1228,5777971
2024-02-04 11:00:03,1228,5781444
2024-02-04 12:00:06,1228,5784823
2024-02-04 13:00:10,1228,5788420
2024-02-04 14:00:13,1228,5791991
2024-02-04 15:00:01,1228,5794208
2024-02-04 16:00:04,1228,5794208
2024-02-04 17:00:08,1228,5794208
2024-02-04 18:00:11,1228,5794208
2024-02-04 19:00:14,1228,5794208
2024-02-04 20:00:03,1228,5794208
2024-02-04 21:00:06,1228,5794208
2024-02-04 22:00:09,1228,5794208
2024-02-04 23:00:13,1228,5794208
2024-02-05 00:00:01,1228,5794208
2024-02-05 01:00:05,1228,5794208
2024-02-05 02:00:08,1228,5794208
2024-02-05 03:00:12,1228,5795458
2024-02-05 04:00:01,1228,5798376
2024-02-05 05:00:04,1228,5802019
2024-02-05 06:00:08,1228,5806405
2024-02-05 07:00:11,1228,5811485
2024-02-05 08:00:14,1228,5817372
2024-02-05 09:00:02,1228,5823349
2024-02-05 10:00:05,1228,5829567
2024-02-05 11:00:08,1228,5835905
2024-02-05 12:00:11,1228,5842766
2024-02-05 13:00:14,1228,5849859
2024-02-05 14:00:03,1228,5857005
2024-02-05 15:00:06,1228,5864207
2024-02-05 16:00:09,1228,5871262
2024-02-05 17:00:13,1228,5877970
2024-02-05 18:00:01,1228,5883967
2024-02-05 19:00:04,1228,5885503
2024-02-05 20:00:08,1228,5885503
2024-02-05 21:00:11,1228,5885503
2024-02-05 22:00:00,1228,5885503
2024-02-05 23:00:03,1228,5885503
2024-02-06 00:00:06,1228,5885503
2024-02-06 01:00:10,1228,5885503
2024-02-06 02:00:13,1228,5885792
2024-02-06 03:00:02,1228,5888054
2024-02-06 04:00:05,1228,5891131
2024-02-06 05:00:08,1228,5894784
2024-02-06 06:00:11,1228,5899106
2024-02-06 07:00:14,1228,5903519
2024-02-06 08:00:02,1228,5907284
2024-02-06 09:00:06,1228,5911315
2024-02-06 10:00:09,1228,5915440
2024-02-06 11:00:12,1228,5919095
2024-02-06 12:00:00,1228,5922497
2024-02-06 13:00:03,1228,5926024
2024-02-06 14:00:06,1228,5929681
2024-02-06 15:00:09,1228,5933712
2024-02-06 16:00:12,1228,5938205
2024-02-06 17:00:01,1228,5942935
2024-02-06 18:00:04,1228,5948212
2024-02-06 19:00:07,1228,5953596
2024-02-06 20:00:10,1228,5958296
2024-02-06 21:00:14,1228,5962824
2024-02-06 22:00:02,1228,5967363
2024-02-06 23:00:05,1228,5972507
2024-02-07 00:00:08,1228,5978497
2024-02-07 01:00:12,1228,5985533
2024-02-07 02:00:00,1228,5992660
2024-02-07 03:00:03,1228,6000008
2024-02-07 04:00:07,1228,6007649
2024-02-07 05:00:10,1228,6015465
2024-02-07 06:00:13,1228,6023305
2024-02-07 07:00:02,1228,6030998
2024-02-07 08:00:05,1228,6038444
2024-02-07 09:00:08,1228,6045673
2024-02-07 10:00:02,1228,6051786
2024-02-07 11:00:10,1228,6053950
2024-02-07 12:00:16,1228,6055837
2024-02-07 13:00:04,1228,6057690
2024-02-07 14:00:04,1228,6058218
2024-02-07 15:00:03,1228,6058218
2024-02-07 16:00:02,1228,6058218
2024-02-07 17:00:02,1228,6058218
2024-02-07 18:00:04,1228,6058218
2024-02-07 19:00:09,1228,6058218
2024-02-07 20:00:12,1228,6058218
2024-02-07 21:00:15,1228,6058218
2024-02-07 22:00:03,1228,6058218
2024-02-07 23:00:02,1228,6059803
2024-02-08 00:00:10,1228,6065272
2024-02-08 01:00:13,1228,6070974
2024-02-08 02:00:12,1228,6076943
2024-02-08 03:00:03,1228,6082948
2024-02-08 04:00:15,1228,6089020
2024-02-08 05:00:08,1228,6094966
2024-02-08 06:00:16,1228,6100699
2024-02-08 07:00:06,1228,6106398
2024-02-08 08:00:14,1228,6111794
2024-02-08 09:00:05,1228,6117181
2024-02-08 10:00:13,1228,6123326
2024-02-08 11:00:01,1228,6128480
2024-02-08 12:00:12,1228,6134669
2024-02-08 13:00:05,1228,6139949
2024-02-08 14:00:14,1228,6146224
2024-02-08 15:00:04,1228,6151330
2024-02-08 16:00:11,1228,6157715
2024-02-08 17:00:15,1228,6163266
2024-02-08 18:00:07,1228,6169205
2024-02-08 19:00:13,1228,6175194
2024-02-08 20:00:05,1228,6181262
2024-02-08 21:00:12,1228,6187576
2024-02-08 22:00:03,1228,6194244
2024-02-08 23:00:12,1228,6200980
2024-02-09 00:00:03,1228,6208992
2024-02-09 01:00:15,1228,6216582
2024-02-09 02:00:08,1228,6224585
2024-02-09 03:00:00,1228,6232334
2024-02-09 04:00:11,1228,6239949
2024-02-09 05:00:03,1228,6247407
2024-02-09 06:00:15,1228,6254657
2024-02-09 07:00:09,1228,6261767
2024-02-09 08:00:05,1228,6269492
2024-02-09 09:00:16,1228,6277087
2024-02-09 10:00:09,1228,6284224
2024-02-09 11:00:03,1228,6290956
2024-02-09 12:00:11,1228,6297097
2024-02-09 13:00:04,1228,6302725
2024-02-09 14:00:06,1228,6304295
2024-02-09 15:00:07,1228,6304295
2024-02-09 16:00:09,1228,6304295
2024-02-09 17:00:09,1228,6304295
2024-02-09 18:00:10,1228,6304295
2024-02-09 19:00:09,1228,6304295
2024-02-09 20:00:10,1228,6304295
2024-02-09 21:00:12,1228,6304295
2024-02-09 22:00:11,1228,6304295
2024-02-09 23:00:11,1228,6304295
2024-02-10 00:00:13,1228,6304295
2024-02-10 01:00:13,1228,6304295
2024-02-10 02:00:15,1228,6304295
2024-02-10 03:00:15,1228,6304295
2024-02-10 04:00:16,1228,6304295
2024-02-10 05:00:16,1228,6304295
2024-02-10 06:00:14,1228,6304295
2024-02-10 07:00:16,1228,6304295
2024-02-10 08:00:00,1228,6304301
2024-02-10 09:00:11,1228,6306343
2024-02-10 10:00:12,1228,6306454
2024-02-10 11:00:15,1228,6306454
2024-02-10 12:00:01,1228,6306454
2024-02-10 13:00:03,1228,6306454
2024-02-10 14:00:04,1228,6306454
2024-02-10 15:00:05,1228,6306454
2024-02-10 16:00:06,1228,6306454
2024-02-10 17:00:06,1228,6306454
2024-02-10 18:00:07,1228,6306454
2024-02-10 19:00:08,1228,6306454
2024-02-10 20:00:09,1228,6306454
2024-02-10 21:00:12,1228,6306454
2024-02-10 22:00:10,1228,6307946
2024-02-10 23:00:01,1228,6310672
2024-02-11 00:00:06,1228,6314466
2024-02-11 01:00:16,1228,6318183
2024-02-11 02:00:07,1228,6321648
2024-02-11 03:00:16,1228,6325246
2024-02-11 04:00:10,1228,6328850
2024-02-11 05:00:05,1228,6332524
2024-02-11 06:00:02,1228,6336295
2024-02-11 07:00:00,1228,6339940
2024-02-11 08:00:15,1228,6343845
2024-02-11 09:00:00,1228,6347159
2024-02-11 10:00:01,1228,6347504
2024-02-11 11:00:02,1228,6347504
2024-02-11 12:00:02,1228,6347504
2024-02-11 13:00:04,1228,6347504
2024-02-11 14:00:05,1228,6347504
2024-02-11 15:00:05,1228,6347504
2024-02-11 16:00:07,1228,6347504
2024-02-11 17:00:11,1228,6347504
2024-02-11 18:00:10,1228,6347504
2024-02-11 19:00:11,1228,6347504
2024-02-11 20:00:13,1228,6347504
2024-02-11 21:00:13,1228,6347504
2024-02-11 22:00:15,1228,6347504
2024-02-11 23:00:05,1228,6349557
2024-02-12 00:00:11,1228,6353935
2024-02-12 01:00:15,1228,6359961
2024-02-12 02:00:06,1228,6367010
2024-02-12 03:00:05,1228,6374655
2024-02-12 04:00:14,1228,6382682
2024-02-12 05:00:05,1228,6390814
2024-02-12 06:00:15,1228,6399290
2024-02-12 07:00:09,1228,6407595
2024-02-12 08:00:04,1228,6415726
2024-02-12 09:00:14,1228,6423932
2024-02-12 10:00:10,1228,6432127
2024-02-12 11:00:04,1228,6440505
2024-02-12 12:00:13,1228,6448796
2024-02-12 13:00:06,1228,6456901
2024-02-12 14:00:00,1228,6464732
2024-02-12 15:00:10,1228,6472291
2024-02-12 16:00:05,1228,6479388
2024-02-12 17:00:11,1228,6481858
2024-02-12 18:00:12,1228,6481858
2024-02-12 19:00:14,1228,6481858
2024-02-12 20:00:00,1228,6481858
2024-02-12 21:00:03,1228,6481858
2024-02-12 22:00:07,1228,6481858
2024-02-12 23:00:13,1228,6481858
2024-02-13 00:00:02,1228,6481858
2024-02-13 01:00:08,1228,6482029
2024-02-13 02:00:15,1228,6487448
2024-02-13 03:00:06,1228,6493295
2024-02-13 04:00:14,1228,6498452
2024-02-13 05:00:12,1228,6505651
2024-02-13 06:00:14,1228,6512298
2024-02-13 07:00:00,1228,6519199
2024-02-13 08:00:08,1228,6526737
2024-02-13 09:00:16,1228,6534520
2024-02-13 10:00:07,1228,6542269
2024-02-13 11:00:16,1228,6551451
2024-02-13 12:00:09,1228,6560035
2024-02-13 13:00:03,1228,6569231
2024-02-13 14:00:15,1228,6578343
2024-02-13 15:00:09,1228,6587430
2024-02-13 16:00:04,1228,6596199
2024-02-13 17:00:15,1228,6605118
2024-02-13 18:00:10,1228,6614266
2024-02-13 19:00:04,1228,6623653
2024-02-13 20:00:09,1228,6627123
2024-02-13 21:00:11,1228,6627123
2024-02-13 22:00:14,1228,6627123
2024-02-13 23:00:15,1228,6627123
2024-02-14 00:00:15,1228,6627123
2024-02-14 01:00:00,1228,6627123
2024-02-14 02:00:01,1228,6627123
2024-02-14 03:00:02,1228,6627123
2024-02-14 04:00:05,1228,6627123
2024-02-14 05:00:06,1228,6627123
2024-02-14 06:00:07,1228,6627273
2024-02-14 07:00:00,1228,6629637
2024-02-14 08:00:08,1228,6632190
2024-02-14 09:00:14,1228,6634757
2024-02-14 10:00:05,1228,6637594
2024-02-14 11:00:13,1228,6640470
2024-02-14 12:00:01,1228,6643747
2024-02-14 13:00:01,1228,6647622
2024-02-14 14:00:00,1228,6651069
2024-02-14 15:00:13,1228,6654008
2024-02-14 16:00:11,1228,6656959
2024-02-14 17:00:08,1228,6659945
2024-02-14 18:00:11,1228,6661913
2024-02-14 19:00:12,1228,6661913
2024-02-14 20:00:14,1228,6661913
2024-02-14 21:00:02,1228,6661913
2024-02-14 22:00:03,1228,6661913
2024-02-14 23:00:04,1228,6661913
2024-02-15 00:00:07,1228,6661913
2024-02-15 01:00:08,1228,6661913
2024-02-15 02:00:09,1228,6661913
2024-02-15 03:00:10,1228,6661913
2024-02-15 04:00:12,1228,6661913
2024-02-15 05:00:10,1228,6662936
2024-02-15 06:00:00,1228,6665170
2024-02-15 07:00:07,1228,6667522
2024-02-15 08:00:15,1228,6669885
2024-02-15 09:00:06,1228,6673166
2024-02-15 10:00:04,1228,6676947
2024-02-15 11:00:03,1228,6680897
2024-02-15 12:00:11,1228,6685350
2024-02-15 13:00:02,1228,6689946
2024-02-15 14:00:12,1228,6694643
2024-02-15 15:00:08,1228,6699304
2024-02-15 16:00:01,1228,6703604
2024-02-15 17:00:12,1228,6707869
2024-02-15 18:00:07,1228,6712296
2024-02-15 19:00:02,1228,6716484
2024-02-15 20:00:14,1228,6720837
2024-02-15 21:00:08,1228,6724866
2024-02-15 22:00:16,1228,6727490
2024-02-15 23:00:00,1228,6727490
2024-02-16 00:00:04,1228,6727490
2024-02-16 01:00:06,1228,6727490
2024-02-16 02:00:09,1228,6727490
2024-02-16 03:00:12,1228,6727490
2024-02-16 04:00:14,1228,6727490
2024-02-16 05:00:15,1228,6727490
2024-02-16 06:00:13,1228,6728281
2024-02-16 07:00:02,1228,6730846
2024-02-16 08:00:00,1228,6733854
2024-02-16 09:00:06,1228,6736875
2024-02-16 10:00:09,1228,6739092
2024-02-16 11:00:14,1228,6741365
2024-02-16 12:00:14,1228,6743595
2024-02-16 13:00:14,1228,6745919
2024-02-16 14:00:02,1228,6748172
2024-02-16 15:00:09,1228,6751043
2024-02-16 16:00:12,1228,6753925
2024-02-16 17:00:00,1228,6756876
2024-02-16 18:00:08,1228,6759909
2024-02-16 19:00:02,1228,6763118
2024-02-16 20:00:10,1228,6765693
2024-02-16 21:00:01,1228,6768191
2024-02-16 22:00:10,1228,6770964
2024-02-16 23:00:03,1228,6774022
2024-02-17 00:00:14,1228,6777395
2024-02-17 01:00:08,1228,6780759
2024-02-17 02:00:03,1228,6784164
2024-02-17 03:00:15,1228,6787719
2024-02-17 04:00:10,1228,6791590
2024-02-17 05:00:05,1228,6795764
2024-02-17 06:00:13,1228,6798437
2024-02-17 07:00:01,1228,6798437
2024-02-17 08:00:05,1228,6798437
2024-02-17 09:00:08,1228,6798437
2024-02-17 10:00:09,1228,6798437
2024-02-17 11:00:13,1228,6798437
2024-02-17 12:00:01,1228,6798437
2024-02-17 13:00:04,1228,6798437
2024-02-17 14:00:07,1228,6798437
2024-02-17 15:00:09,1228,6798437
2024-02-17 16:00:11,1228,6798437
2024-02-17 17:00:14,1228,6798437
2024-02-17 18:00:01,1228,6798437
2024-02-17 19:00:03,1228,6798437
2024-02-17 20:00:06,1228,6798437
2024-02-17 21:00:07,1228,6798437
2024-02-17 22:00:10,1228,6798437
2024-02-17 23:00:14,1228,6798437
2024-02-18 00:00:16,1228,6798437
2024-02-18 01:00:01,1228,6798437
2024-02-18 02:00:04,1228,6798437
2024-02-18 03:00:06,1228,6798437
2024-02-18 04:00:09,1228,6798437
2024-02-18 05:00:11,1228,6798437
2024-02-18 06:00:15,1228,6798437
2024-02-18 07:00:02,1228,6798437
2024-02-18 08:00:06,1228,6798437
2024-02-18 09:00:11,1228,6798437
2024-02-18 10:00:14,1228,6798437
2024-02-18 11:00:01,1228,6798437
2024-02-18 12:00:02,1228,6798437
2024-02-18 13:00:05,1228,6798437
2024-02-18 14:00:08,1228,6798437
2024-02-18 15:00:09,1228,6798437
2024-02-18 16:00:12,1228,6798437
2024-02-18 17:00:04,1228,6799998
2024-02-18 18:00:13,1228,6802374
2024-02-18 19:00:06,1228,6805381
2024-02-18 20:00:10,1228,6808887
2024-02-18 21:00:08,1228,6812419
2024-02-18 22:00:15,1228,6815455
2024-02-18 23:00:02,1228,6818162
2024-02-19 00:00:08,1228,6821058
2024-02-19 01:00:13,1228,6823960
2024-02-19 02:00:02,1228,6826901
2024-02-19 03:00:08,1228,6829934
2024-02-19 04:00:09,1228,6833307
2024-02-19 05:00:10,1228,6836771
2024-02-19 06:00:08,1228,6840104
2024-02-19 07:00:05,1228,6843400
2024-02-19 08:00:02,1228,6846533
2024-02-19 09:00:03,1228,6849244
2024-02-19 10:00:06,1228,6851690
2024-02-19 11:00:10,1228,6854155
2024-02-19 12:00:12,1228,6856277
2024-02-19 13:00:12,1228,6858446
2024-02-19 14:00:16,1228,6860598
2024-02-19 15:00:01,1228,6862750
2024-02-19 16:00:01,1228,6864864
2024-02-19 17:00:06,1228,6867014
2024-02-19 18:00:11,1228,6869248
2024-02-19 19:00:16,1228,6872005
2024-02-19 20:00:05,1228,6874883
2024-02-19 21:00:06,1228,6878001
2024-02-19 22:00:07,1228,6881639
2024-02-19 23:00:03,1228,6885733
2024-02-20 00:00:09,1228,6890299
2024-02-20 01:00:00,1228,6895490
2024-02-20 02:00:03,1228,6901072
2024-02-20 03:00:07,1228,6907041
2024-02-20 04:00:12,1228,6913466
2024-02-20 05:00:00,1228,6919964
2024-02-20 06:00:03,1228,6926780
2024-02-20 07:00:10,1228,6933788
2024-02-20 08:00:00,1228,6940846
2024-02-20 09:00:06,1228,6947830
2024-02-20 10:00:13,1228,6954554
2024-02-20 11:00:02,1228,6960493
2024-02-20 12:00:09,1228,6965846
2024-02-20 13:00:01,1228,6971359
2024-02-20 14:00:10,1228,6976236
2024-02-20 15:00:03,1228,6980990
2024-02-20 16:00:12,1228,6985802
2024-02-20 17:00:06,1228,6990499
2024-02-20 18:00:14,1228,6994780
2024-02-20 19:00:04,1228,6999049
2024-02-20 20:00:14,1228,7003019
2024-02-20 21:00:08,1228,7006836
2024-02-20 22:00:00,1228,7010342
2024-02-20 23:00:05,1228,7013290
2024-02-21 00:00:10,1228,7016215
2024-02-21 01:00:16,1228,7019145
2024-02-21 02:00:06,1228,7021481
2024-02-21 03:00:13,1228,7023835
2024-02-21 04:00:04,1228,7026120
2024-02-21 05:00:13,1228,7028472
2024-02-21 06:00:06,1228,7030759
2024-02-21 07:00:15,1228,7033087
2024-02-21 08:00:06,1228,7035356
2024-02-21 09:00:00,1228,7037683
2024-02-21 10:00:13,1228,7039940
2024-02-21 11:00:07,1228,7042230
2024-02-21 12:00:07,1228,7043070
2024-02-21 13:00:08,1228,7043070
2024-02-21 14:00:13,1228,7043070
2024-02-21 15:00:15,1228,7043070
2024-02-21 16:00:03,1228,7043070
2024-02-21 17:00:08,1228,7044376
2024-02-21 18:00:15,1228,7046439
2024-02-21 19:00:03,1228,7048529
2024-02-21 20:00:07,1228,7050599
2024-02-21 21:00:09,1228,7052741
2024-02-21 22:00:08,1228,7054847
2024-02-21 23:00:09,1228,7057017
2024-02-22 00:00:10,1228,7059141
2024-02-22 01:00:12,1228,7061348
2024-02-22 02:00:15,1228,7063557
2024-02-22 03:00:06,1228,7065790
2024-02-22 04:00:06,1228,7068515
2024-02-22 05:00:03,1228,7071463
2024-02-22 06:00:14,1228,7074932
2024-02-22 07:00:04,1228,7078636
2024-02-22 08:00:09,1228,7082804
2024-02-22 09:00:15,1228,7087163
2024-02-22 10:00:02,1228,7091173
2024-02-22 11:00:07,1228,7095072
2024-02-22 12:00:09,1228,7098655
2024-02-22 13:00:13,1228,7102167
2024-02-22 14:00:02,1228,7105706
2024-02-22 15:00:07,1228,7108742
2024-02-22 16:00:13,1228,7111196
2024-02-22 17:00:00,1228,7113519
2024-02-22 18:00:04,1228,7115787
2024-02-22 19:00:09,1228,7118393
2024-02-22 20:00:15,1228,7121774
2024-02-22 21:00:03,1228,7125561
2024-02-22 22:00:04,1228,7130051
2024-02-22 23:00:10,1228,7135101
2024-02-23 00:00:15,1228,7140643
2024-02-23 01:00:07,1228,7146303
2024-02-23 02:00:12,1228,7151403
2024-02-23 03:00:00,1228,7156820
2024-02-23 04:00:09,1228,7162221
2024-02-23 05:00:14,1228,7167455
2024-02-23 06:00:03,1228,7172781
2024-02-23 07:00:09,1228,7177703
2024-02-23 08:00:12,1228,7182476
2024-02-23 09:00:01,1228,7187247
2024-02-23 10:00:03,1228,7191963
2024-02-23 11:00:07,1228,7196570
2024-02-23 12:00:13,1228,7200588
2024-02-23 13:00:01,1228,7204023
2024-02-23 14:00:05,1228,7207292
2024-02-23 15:00:09,1228,7210238
2024-02-23 16:00:13,1228,7212740
2024-02-23 17:00:04,1228,7214947
2024-02-23 18:00:12,1228,7217103
2024-02-23 19:00:03,1228,7219646
2024-02-23 20:00:12,1228,7222861
2024-02-23 21:00:02,1228,7226053
2024-02-23 22:00:12,1228,7229696
2024-02-23 23:00:04,1228,7233271
2024-02-24 00:00:12,1228,7236910
2024-02-24 01:00:02,1228,7241877
2024-02-24 02:00:06,1228,7247450
2024-02-24 03:00:08,1228,7252692
2024-02-24 04:00:10,1228,7258649
2024-02-24 05:00:13,1228,7263991
2024-02-24 06:00:00,1228,7269259
2024-02-24 07:00:05,1228,7274707
2024-02-24 08:00:08,1228,7280287
2024-02-24 09:00:10,1228,7286762
2024-02-24 10:00:13,1228,7292570
2024-02-24 11:00:00,1228,7298801
2024-02-24 12:00:05,1228,7304436
2024-02-24 13:00:06,1228,7310158
2024-02-24 14:00:10,1228,7315923
2024-02-24 15:00:12,1228,7321978
2024-02-24 16:00:15,1228,7327595
2024-02-24 17:00:04,1228,7333004
2024-02-24 18:00:05,1228,7338020
2024-02-24 19:00:08,1228,7343290
2024-02-24 20:00:13,1228,7349047
2024-02-24 21:00:14,1228,7354771
2024-02-24 22:00:02,1228,7360225
2024-02-24 23:00:07,1228,7365578
