id,first_date
CIC-13de5b5c-3eee-59af-ae2f-5d3800ba7ab2,2023-04-10
CIC-50486d0d-b465-55b2-af28-5e77f76cf5cb,2023-04-10
CIC-6481f4bf-0d86-5c5f-ba03-bb5697ec2c48,2023-04-10
CIC-27042530-2e14-531b-803f-ceba14c4af45,2023-04-10
CIC-11f7a016-4f42-5c2e-a7ad-3a6ed2c5eb0f,2023-04-10
CIC-712084d3-715a-5791-bdb5-8bd38c05dcf8,2023-04-10
CIC-ac259c01-b3f6-597d-b649-c2d4c228a980,2023-04-10
CIC-ecd93d30-2456-5283-8d76-760da6d7ba7d,2023-04-10
CIC-714b2449-6cc4-5bcc-a35b-622247680d7e,2023-04-10
CIC-98877876-c1cb-5d89-a94f-9e8e24470433,2023-04-10
CIC-c712af98-cd26-5a4a-a5e7-f3aeb8c814dc,2023-04-10
CIC-18803cea-14c2-567d-bec5-667f69285f9f,2023-04-10
CIC-dca755df-8a3c-5299-bf5d-e97e1844e6e8,2023-04-10
CIC-2beab588-db8d-5de8-8628-2d555fc38bcc,2023-04-10
CIC-9c871a65-c57b-5a18-82c3-2c6f1e856fdb,2023-04-10
CIC-778c9508-db3b-5c40-80d8-6dde50e58f5d,2023-04-10
CIC-40a61c00-41db-539e-8950-0bc2f92e019b,2023-04-10
CIC-778115df-2799-59ca-ae24-06636db52b6c,2023-04-10
CIC-7fd213be-47af-5ff4-a5e2-06f2c0e63207,2023-04-10
CIC-fbf7fca1-cb4b-58f2-a918-fcbca005d212,2023-04-10
CIC-b846ed2c-fd6d-5512-87ec-e79c67ccb21f,2023-04-10
CIC-06948e81-6780-5b2b-b41f-1056d1bc543e,2023-04-10
CIC-6745355b-b918-531e-a8b1-de70fd2d9f47,2023-04-10
CIC-e7daab67-9cb3-520f-86e5-4f99356451f4,2023-04-10
CIC-f29175f6-1aff-55d6-ae6a-6339ab8f4cc8,2023-04-10
CIC-5a4aea85-27b3-53c7-b27c-36b8f6de5a2a,2023-04-11
CIC-459e7864-96d2-5fca-8751-056a82cede74,2023-04-11
CIC-80ae7889-89b1-5225-af38-2f542ea50e38,2023-04-11
CIC-8967de4f-6a49-5346-bdfc-c97328b0678e,2023-04-11
CIC-552ddb46-a389-56a9-88c2-df1ed8ccc9e1,2023-04-11
CIC-06cee9c8-0f65-5d56-9c6b-7d2fe617bdf6,2023-04-11
CIC-bba1b3d7-b54e-526e-89fa-7260b8fb38a0,2023-04-11
CIC-7ee56096-15f1-5dcf-a059-81234dd5c03a,2023-04-11
CIC-dbcc5077-446c-516a-8604-8b050e1d1112,2023-04-11
CIC-85609641-1620-51ae-9890-293bca2dbef4,2023-04-11
CIC-69485a6a-6b62-5d2e-9b35-053809f58942,2023-04-11
CIC-bb3b45b2-a7d8-54f6-b376-79358d8f9079,2023-04-11
CIC-367ca29c-52a0-5464-89cf-203df6024f94,2023-04-11
CIC-8eb0e9e9-c132-59e2-a194-4f41e0bb2646,2023-04-11
CIC-807854c0-fb1b-5d3a-b3e9-02e7a47a6ec4,2023-04-11
CIC-7dece76d-d7e5-5ed3-86e2-798b06e49057,2023-04-11
CIC-8487f814-f1f4-556e-b3c5-8884a06f91ed,2023-04-11
CIC-3652abe0-e027-5f49-8fe2-bd35dda5d984,2023-04-11
CIC-b3dd1258-7b34-5c5e-ba25-d708269230e1,2023-04-11
CIC-1ce787d0-656b-52cf-b459-9dbfce0119d7,2023-04-11
CIC-e6cc62d1-f0df-51a1-9e5c-e4571342e6ae,2023-04-11
CIC-e783ea47-3bb4-55e6-8010-2248e0418a40,2023-04-11
CIC-34d618be-cd61-5225-8fe9-c5f39be10f0d,2023-04-11
CIC-3f8dcce1-7528-548a-a86a-9a9bd6506c8a,2023-04-11
CIC-6ffe0b76-f2ed-5775-ae70-3605292a5a50,2023-04-11
CIC-507b0bd1-50bd-59d9-a6a1-ccb8662f987f,2023-04-11
CIC-4845e8c4-5349-5a11-8869-6aa4d0b7a376,2023-04-11
CIC-8afe350d-0a37-5d74-94ac-7e4cc0e4a262,2023-04-11
CIC-ed74a502-7d41-52a2-8c04-7290fed08044,2023-04-11
CIC-af46bd51-6224-5195-ad9b-c81a05bbc10b,2023-04-11
CIC-15fa0e9c-5505-5f11-b53c-8ccdfd1a9c96,2023-04-11
CIC-3d76d1ff-e3d8-511e-9d1c-8c51680c8226,2023-04-11
CIC-c82d5a41-6b47-5430-877d-9939221c5d73,2023-04-11
CIC-3c7900cc-99a6-5956-9b84-dc612e577527,2023-04-11
CIC-9970a345-5319-5dff-954b-1508d39ad365,2023-04-11
CIC-1fccd053-5c45-5f98-a7a9-a82f71498a25,2023-04-11
CIC-285396d2-c9ab-504b-b49a-5210e7696269,2023-04-11
CIC-b2ae30f2-91c0-5391-9f69-3eec6293a636,2023-04-11
CIC-8c1534e6-5a6a-5902-bc91-93a4811758bc,2023-04-11
CIC-f69b05c8-9a58-509f-b5ca-46d22d90fd55,2023-04-11
CIC-e2a81a27-fea8-5c52-8850-1b037029bc8c,2023-04-11
CIC-f57c9d28-c620-575c-af59-10fd9cac4fdd,2023-04-11
CIC-1ff20066-1fc0-52ef-90a3-8519e5d64675,2023-04-11
CIC-1dbd0c5c-406c-5202-95dc-a8ed45324bc7,2023-04-11
CIC-9f9bfa2f-5854-5a54-9db6-553a8215d856,2023-04-11
CIC-84f25c0a-9197-566d-a62c-b0b26b4d7577,2023-04-11
CIC-1f70e3e3-505e-5c25-ae52-2519419aa7e3,2023-04-11
CIC-9eaa885b-b616-5853-ad4a-7fae024efc55,2023-04-11
CIC-4b43072d-5f29-5435-b773-c60b7294015b,2023-04-11
CIC-1ea94109-c803-5afe-9758-7492ebcd34b7,2023-04-11
CIC-9e0a1ec2-977f-5b29-9f13-9a91528cc8f4,2023-04-11
CIC-0beebfbc-4c6b-5f29-8054-22d42fdf53c9,2023-04-11
CIC-4181a75f-2867-5d4c-8472-27092517fa60,2023-04-11
CIC-5fd6360e-2d1d-5200-8f43-ce35d51ee81c,2023-04-12
CIC-a556be60-e9b5-580a-a34b-0e4b43a1b7f3,2023-04-12
CIC-bbd15499-cceb-5409-a0b8-d4020869d00a,2023-04-12
CIC-080366f6-38bd-5933-a1d7-594194929691,2023-04-12
CIC-71808ea8-fa18-5aa9-89c6-5265f8c42ece,2023-04-12
CIC-bb6c8410-1191-5492-821a-424945f64b69,2023-04-12
CIC-eaadf9ce-397c-5a04-9e1b-dac61ee94d58,2023-04-12
CIC-926ed362-345f-563b-a558-969702275bba,2023-04-12
CIC-a0b5e864-34be-5042-a0b4-910dcdff1b5a,2023-04-12
CIC-74942ee2-75d0-5237-ba0e-f0328acb607d,2023-04-12
CIC-9cca996f-2879-572e-a525-ab4551b02c46,2023-04-12
CIC-8fcca157-36e0-5588-9a52-4be471bb8227,2023-04-12
CIC-6a86b23d-90c9-585d-bd7b-a2b8bf043d1c,2023-04-20
CIC-6561cc6f-4390-55dd-8a01-7605c6ff2a40,2023-04-20
CIC-b9f3f565-1266-55b3-a320-d0590b61c126,2023-05-01
CIC-0aa99c28-4c8b-5cc8-bb92-6ecf362d9273,2023-05-03
CIC-8fbb1e20-1243-501c-8760-1ab4a42785c9,2023-05-03
CIC-6fa084b5-7bb9-5478-a4d6-1608c757978c,2023-05-03
CIC-9bd88875-abd0-5718-9928-f3139931779e,2023-05-03
CIC-3c0db1bb-9cf9-5a91-8764-fd586f4c0233,2023-05-03
CIC-f4914523-8f5a-5057-81b4-dbb97f2ac297,2023-05-03
CIC-50a48240-79c9-5448-9212-2c110c2ddda4,2023-05-03
CIC-3556dda9-b152-54f7-82e2-7292ddd11877,2023-05-03
CIC-75c2c4ee-7faa-5770-aaa0-bd41ab71ff24,2023-05-03
CIC-6001e750-1aa9-5025-b8cb-ab1427bc9e8a,2023-05-03
CIC-744825a3-2b82-5415-a9be-13361d282c2a,2023-05-03
CIC-d8091486-21d3-5e1a-aa02-051cfde9e5eb,2023-05-03
CIC-d7e43b5d-25d5-53f3-bff7-1248354cba9d,2023-05-03
CIC-041c92f9-0b9f-5b4b-8188-e3e5337ba62e,2023-05-03
CIC-0497dd4d-7057-5d11-a71a-000a89244604,2023-05-03
CIC-f3fa6423-a47d-58e0-a779-d581bcbf0863,2023-05-03
CIC-4d1cfbe2-b971-556d-9682-85c1cfd9f4fc,2023-05-03
CIC-eeeee630-cd20-5705-8064-29a6486436ac,2023-05-03
CIC-40caaf56-32c4-5769-90a8-f8c6109b38cb,2023-05-03
CIC-858f77c8-5c1f-5d67-9335-96acba9da56e,2023-05-03
CIC-e119faa4-4211-5034-88cd-ae18faf529c0,2023-05-03
CIC-8d235f06-bef4-5be8-af4e-05cab616759b,2023-05-03
CIC-ac07e2be-6e22-57e5-815a-db5abfbeedb4,2023-05-03
CIC-43b81e3b-06af-5109-a8b2-f433ab96fa68,2023-05-03
CIC-365fad8b-2b50-5553-bdf0-ceb4d6fc7a09,2023-05-03
CIC-e3870540-8984-563b-9f6d-84bc1ddf3b11,2023-05-03
CIC-e49d3b4d-7aa5-52b2-9715-9e7735c668b6,2023-05-03
CIC-275b3e4e-1390-59a9-96ce-5a2897d8a136,2023-05-03
CIC-8a59664f-f378-555a-a31a-88f268fb9556,2023-05-03
CIC-392c20a5-1559-54b9-8797-ec229951c94e,2023-05-03
CIC-7d0c2969-312b-5df5-8396-cd146bc6c7b9,2023-05-04
CIC-ed47faab-fa4c-5a68-9a3d-aaeb9b21d877,2023-05-04
CIC-5e5e8930-284e-52e1-bff0-049a82dafa17,2023-05-04
CIC-a372a428-1241-5350-87fb-2c0a01d8c13e,2023-05-04
CIC-345f2231-4be4-5139-bddf-12581798a8b9,2023-05-04
CIC-552a7fdf-2f47-5cd3-bb40-ec05bbbb20a1,2023-05-04
CIC-43035587-539f-53ca-8ca5-61dfd1f5bcce,2023-05-04
CIC-6e2d69cd-5997-5693-b4ee-597e05552ea1,2023-05-04
CIC-6d4c96eb-c547-5adc-baac-865717b29f1c,2023-05-04
CIC-a0923adb-2de8-5a26-8c52-d13084a166e9,2023-05-04
CIC-7e9ae613-7966-5244-938c-c98c547626a7,2023-05-04
CIC-f1116627-7738-591a-9b11-378534ed6526,2023-05-05
CIC-5f0e9e1a-1a01-52c1-a643-739e95b8a1d5,2023-05-05
CIC-fa5e5d69-996b-527d-b4b9-74343b91c13b,2023-06-07
CIC-9a7d428a-fec8-57f9-b9a7-c12a54fa765e,2023-06-08
CIC-54e51106-59fa-51f2-9b6d-85f21a39d9b6,2023-06-12
CIC-bbe0c6f1-b6e2-5e63-a720-7412d811193c,2023-06-12
CIC-45a79695-c20c-5767-ab28-00b3ad27b1d5,2023-06-15
CIC-48f95447-670e-5b97-9a19-509263b18385,2023-06-15
CIC-f9d24431-9cc2-51ff-845c-998ae450600e,2023-06-15
CIC-91f3a142-80f1-5c47-b7f1-3f0841ad98ae,2023-06-15
CIC-5c1ed3ae-4a6e-5c54-bb7b-6682ff5973ed,2023-06-15
CIC-7db1ce53-379f-59bb-b9bf-0e2b5246eae9,2023-06-15
CIC-f8bc93a1-d281-5ce7-abd1-7595ec3f11c2,2023-06-15
CIC-2ee479ff-5a67-5152-81d9-d7cfe715e9f1,2023-06-15
CIC-d26ddcf0-1926-58b2-b3e7-a83ff7103a68,2023-06-15
CIC-6af0f659-dc04-594e-9fba-6255a428828e,2023-06-15
CIC-22274249-d4e1-544e-9edb-38dcd27412ce,2023-06-15
CIC-cbfcdc72-0de9-5f83-8afb-2120f894ee43,2023-06-15
CIC-857ba0f2-2215-5fe6-8ad8-4fb6e796e4aa,2023-06-15
CIC-853c8648-b266-5ce7-bcb0-16dea7264234,2023-06-15
CIC-8a91ea77-d4ca-5503-a385-8f38d615680a,2023-06-15
CIC-af6afd5e-2169-5dbe-9608-b8566b7272c3,2023-06-15
CIC-5751fdf9-8473-586d-8bba-0e59564a8c45,2023-06-15
CIC-e7d04807-ddee-558c-b74f-0dda4362949c,2023-06-15
CIC-5f7b4e22-5dcc-55a7-9e22-720f2f41c38e,2023-06-15
CIC-d6b74ba9-6723-5266-98e3-7152e638604b,2023-06-15
CIC-5589e6b0-8d00-59b5-bdf3-a3ce4e05a22d,2023-06-15
CIC-6286eb1a-f354-5d3d-a67b-15ee860a2bc0,2023-06-15
CIC-fbfbdb9d-fb90-514f-a923-fb251d720d3f,2023-06-15
CIC-d680d214-79a2-56e6-9152-ef83d8fdd93c,2023-06-15
CIC-fe24015f-8493-5557-83c1-776eebd0e6ec,2023-06-15
CIC-d950fd60-f2b9-53ec-b7d5-bc8b2ea06588,2023-06-15
CIC-012d57a0-a443-58e4-a847-c59d0c9ed4f5,2023-06-16
CIC-9aa7de67-234a-56ba-83cc-29de41e4ec72,2023-06-16
CIC-37a34555-1f1f-54c3-994e-31582fc94a52,2023-06-21
CIC-38ec9423-c9a9-56fd-8c79-e3ad9c2cdd3b,2023-06-21
CIC-5375182c-99ee-5034-b0aa-8731d12dce86,2023-06-21
CIC-5a731ea1-80e5-5e1f-926a-c62874aab77d,2023-06-21
CIC-4734d705-6b2a-5df4-8995-7a9012a1a564,2023-06-21
CIC-ccbfe74f-3457-5782-a5c9-992a18d5d447,2023-06-21
CIC-5538f96e-9e7a-58f3-a56c-7085c8ff1a99,2023-06-21
CIC-c0de8a2f-3080-592b-aeac-2784cb8fc80c,2023-06-21
CIC-c91d92ed-ce30-54b3-8e4f-f411d6fdbbda,2023-06-21
CIC-56f6fa8a-e73a-5d43-b57e-53eb67ba85a7,2023-06-21
CIC-43217092-b786-5290-9638-6db0ae6af929,2023-06-21
CIC-3eed6c48-760a-5f35-b7d0-3a2d312bc6f8,2023-06-21
CIC-49968cda-b874-546b-bfda-8d71424628f8,2023-06-21
CIC-b40f4b90-36d9-5405-924f-00fd9ac139f1,2023-06-21
CIC-49967a07-fd7f-50a6-b13b-e24f65c4e9a5,2023-06-21
CIC-ad967d7f-1e8f-5c9e-9f7c-f3b5a63bb180,2023-06-21
CIC-4fbf51f1-bdc8-54b6-837f-6132d3b83951,2023-06-21
CIC-d04cc174-9558-5f2d-97a5-55d410de2a08,2023-06-21
CIC-42cb0946-8544-5757-86c9-54fb0e28975b,2023-06-21
CIC-418151b0-b10d-532c-be59-33d1a9485232,2023-06-21
CIC-4e8c9b97-6ed6-59bc-bb6c-ee87bb516eb8,2023-06-21
CIC-c4597f42-07b9-508e-aaa9-5c68cf791637,2023-06-21
CIC-c48a3980-0196-5524-a1c3-d429966ea8b8,2023-06-21
CIC-0b4f072b-9a45-5868-8821-6c444012328a,2023-06-21
CIC-74e983f6-6add-5b22-8946-30b8d9e54bc7,2023-06-21
CIC-a08b3d07-19f5-5f67-8dd9-69160e8af41d,2023-06-21
CIC-e1efe808-4e05-5c1d-b181-d671bbedc291,2023-06-21
CIC-e19039f3-9b42-57ef-ad49-a52c511a683d,2023-06-21
CIC-7e405f0d-8c3d-5716-9e95-5a602546ad0e,2023-06-21
CIC-f48ce95f-2675-53fa-8912-db5a3fdd99b3,2023-06-21
CIC-68d9a155-7902-5f04-b2c3-c4895d4f2fb4,2023-06-21
CIC-75799ed5-a331-5f42-ad5b-2f778e0b5ca3,2023-06-21
CIC-1281cb47-832e-57f8-92b4-e22b17ab252b,2023-06-21
CIC-7e9c878e-56cb-56cc-aaad-c53c3dfe21df,2023-06-21
CIC-9823f7ae-d14c-5a08-81e1-8f40889b7b93,2023-06-21
CIC-2636bba7-7882-5436-bd55-258f096fa449,2023-06-21
CIC-0fb6db50-fe4c-5a3d-937b-8f2fdf475b68,2023-06-21
CIC-0fa6f20f-7093-5537-8005-6a14c0a6bb8c,2023-06-21
CIC-dd3c658d-e9e8-5aa6-acb3-ce10c42c493c,2023-06-21
CIC-a3b4cbab-c640-53b4-b74d-2b81bb005550,2023-06-21
CIC-659c8df5-3b38-556f-b118-3aa0cc4845f6,2023-06-21
CIC-fa1170e3-3acd-5e10-aa4b-7215b061d091,2023-06-21
CIC-8c7cc037-bde9-5071-b9c8-446e6e7a46b8,2023-06-21
CIC-fa44e746-93b2-5afd-baeb-fda2b62fe6f1,2023-06-21
CIC-27b41d82-b9fe-5e25-ae3e-b9ca06940771,2023-06-21
CIC-e62d5fbf-2359-5027-91e7-4c648acbfadd,2023-06-21
CIC-f6c9c6b5-1c49-5b0f-aaec-d9c07d7e7f93,2023-06-21
CIC-7204d59d-e5cc-5b2f-823f-83d0a2114c76,2023-06-21
CIC-1782741b-13c2-5fff-8db7-b21d786b583a,2023-06-21
CIC-7b2a12e1-e12c-5950-9d30-e3f826abfdee,2023-06-21
CIC-9b14c45a-d137-5064-abb1-ab682f2fbb83,2023-06-21
CIC-e9d0691e-ec7e-51a2-beef-ad37a100d4a8,2023-06-21
CIC-9c5dc5bf-fc49-5449-8d4b-981b5598ea69,2023-06-21
CIC-9c6b7448-c838-55eb-a67d-a3efb2c751f4,2023-06-21
CIC-7cec21cc-6ac6-5cee-94da-1db2bbf7741c,2023-06-21
CIC-1d248556-2490-54c8-80bb-af7a6de4e069,2023-06-21
CIC-a4782fb4-7be8-5043-b0c8-1029bf780e9c,2023-06-21
CIC-170c0c31-16bc-5df0-9bbb-ff7568a6b2a0,2023-06-21
CIC-7346d1c0-5c50-5095-844b-0cb67f010e2e,2023-06-21
CIC-16abc34d-9d51-525e-92a2-3b9f90ddfa3d,2023-06-21
CIC-f81ccf03-bbeb-59ae-b5dc-7dcac4406176,2023-06-21
CIC-9d67f3d4-9936-50b9-bdf4-a43a282b2863,2023-06-21
CIC-73d6e05f-f3d5-561f-85e0-2811223a49ec,2023-06-21
CIC-7465a3e5-5682-57ea-a5c4-0654ef10e518,2023-06-21
CIC-e3e404c1-4b90-51d1-af4b-5fe100ae11ca,2023-06-21
CIC-6c78e6b4-6d02-512a-a615-503b44d2f718,2023-06-21
CIC-a0046444-0816-5deb-b5b9-66b9ba257cba,2023-06-21
CIC-2fb548cf-b30c-5d2c-845a-e4840e311d0f,2023-06-21
CIC-fc9ac4e5-5353-5fec-9f8e-0020d2f93b1c,2023-06-21
CIC-84b1a135-d9b7-5d74-9e59-637f6c07fc69,2023-06-21
CIC-d68dfe69-db4f-5428-ac63-dbf558c78365,2023-06-21
CIC-037f0337-2765-5c7a-8a73-c98dce482661,2023-06-21
CIC-89a7cb0d-b98d-5755-8fd8-d8500ed7b5c8,2023-06-21
CIC-2eaf8b58-5a9c-5a8a-8716-0c901e71e56c,2023-06-21
CIC-8587a46c-fd5e-503e-9a0a-c6a35cb31d39,2023-06-21
CIC-2f97315d-2196-583c-ade8-536edc8fcac7,2023-06-21
CIC-fde86ca7-a9b7-5324-9a35-3cfb56c86751,2023-06-21
CIC-a5a66d19-b620-5728-914b-b7ca48744766,2023-06-21
CIC-2fce09fe-5c27-5ac8-a967-631b9bc90900,2023-06-21
CIC-5d08dfe4-17bb-5a67-9b8d-4ff71cb4143c,2023-06-21
CIC-fe5d3591-f6af-5b3f-a08a-7936e774d03c,2023-06-21
CIC-d3803584-335a-5c95-a1c5-576b55a106b5,2023-06-21
CIC-869d7152-2c97-5d7c-9f25-3a483cf22321,2023-06-21
CIC-8818a6b0-b3d5-5e3b-8c06-d08697f6dd51,2023-06-21
CIC-0cc5101b-2fdf-5813-9851-d67f8b8cd932,2023-06-21
CIC-93720059-d537-5e7d-95eb-ae17ed4d66fe,2023-06-21
CIC-abd7696f-73f0-5191-83db-829afdb02f45,2023-06-21
CIC-83ae3db2-0a81-54b3-b217-e18df9d3f917,2023-06-21
CIC-95d517d5-d622-5fbd-aba0-ad468b5bf7b6,2023-06-21
CIC-db57131e-64a4-5552-8a71-e7ed78491534,2023-06-21
CIC-a86d2d2c-c6bd-5447-b28e-450de41ae0fb,2023-06-21
CIC-d8ba5839-b00e-50ad-ad34-86a2aa61d1d0,2023-06-21
CIC-83597d17-bd82-51b4-afa6-89d114af2ee8,2023-06-21
CIC-061c9f91-260f-5d41-85df-42fe51cf6ff5,2023-06-21
CIC-0daf0edb-2ba1-587f-8b7c-942c7b461b3b,2023-06-21
CIC-d8e0d46b-493c-5208-aa95-2fc4efd50cb1,2023-06-21
CIC-83935a37-d133-526f-abb8-21a77b23f118,2023-06-21
CIC-0e858e93-8419-57f5-8ff4-a04cb9166ee7,2023-06-21
CIC-93128ef5-ca33-5500-b6c2-b99e17eb5b7a,2023-06-21
CIC-d8b3fd75-8914-5a5c-8af1-9b8b46251c02,2023-06-21
CIC-78d60579-ae9c-5ea6-bf04-9c573180ebd4,2023-06-22
CIC-3c47b548-65c7-54b3-a456-fbac9d2b05c8,2023-06-22
CIC-f0d465aa-534b-59b9-95d1-8c535da88d5d,2023-06-22
CIC-78cd036e-bb08-5a60-ba77-180a2b8190f0,2023-06-22
CIC-e34bd5c6-b33f-5d5a-a268-798cee90cd61,2023-06-22
CIC-4c3e0af8-7be5-55d2-bd97-404d09e9f50a,2023-06-22
CIC-77b17c3c-15b1-57f6-864a-4c64df773815,2023-06-22
CIC-924c340c-3378-5ac6-bd68-f719d7a7fe9e,2023-06-22
CIC-9557be27-50d0-5592-83d9-2a3fbf360a97,2023-06-22
CIC-ecc4f5f1-449a-511e-bd2d-e8a922dbb95f,2023-06-22
CIC-95440e62-3eb8-52fe-a298-59a47c6de358,2023-06-22
CIC-c2bff123-6749-5ffa-b859-5ca3d7bcbcf6,2023-06-22
CIC-130d2ea1-4903-5cf1-965d-76306c2327e5,2023-06-22
CIC-c32e6506-f2a0-57ee-8912-f441c68208ca,2023-06-22
CIC-f3d11688-2e94-58f7-b211-be80c7836793,2023-06-22
CIC-4d78d1b3-5cf0-5b5b-8047-7d2fd9aa1d00,2023-06-22
CIC-94a1069c-78a1-5e79-831a-6ecececad07b,2023-06-22
CIC-a80eeff1-1b4a-5f52-9c7f-c914a6dc43a1,2023-06-22
CIC-a2e26601-da63-5f10-bb10-662f01489409,2023-06-22
CIC-26fcd6c8-2be8-5d0f-9b4c-ecfbb270bd70,2023-06-22
CIC-a358c5ea-4569-5278-a0ff-9e9d5a9ed04a,2023-06-22
CIC-29e9131c-c44d-530e-9983-bc7af47e6784,2023-06-22
CIC-d8703989-c324-5571-a587-661f36ded74d,2023-06-22
CIC-cf145ce1-e99d-5f93-8980-4b0725f2802f,2023-06-22
CIC-60ae389a-3750-5ff9-8952-38b70d2c9812,2023-06-22
CIC-607c4508-e1ca-550c-b0ae-a752da6cbdd1,2023-06-22
CIC-905eb6bb-95a9-5499-8667-97f1b22b69d7,2023-06-22
CIC-2bf583aa-2c30-5d2e-b1d1-2698399e9bb7,2023-06-22
CIC-2d1ced3d-a5c0-5603-a4ec-bd2178095041,2023-06-22
CIC-a8966827-a82f-576f-b615-3fa114e1bc6f,2023-06-22
CIC-840b5c7e-31ce-539b-8014-873e3e8eb23b,2023-06-22
CIC-ae566ddd-4ba1-59be-bce4-daa172c3e809,2023-06-22
CIC-be2fad7a-0c29-5b3e-b86e-626f76636911,2023-06-22
CIC-5c2c06c3-47a7-523c-a611-0925f868e2e8,2023-06-22
CIC-0a3aa2d4-3250-54ec-b433-fcd4d210b61e,2023-06-22
CIC-1d3b1b4c-5188-574c-ba57-954257770596,2023-06-22
CIC-6f5061b8-108a-5fdb-b01d-095529baad79,2023-06-22
CIC-4b0f1da4-f5b8-5101-8df8-eacbcb2af12b,2023-06-22
CIC-67f9d938-1df0-5ee7-abd5-8dc447edfe22,2023-06-22
CIC-f7f4675b-a000-5a27-9db7-7407954be828,2023-06-22
CIC-43f19159-30c7-5ca8-8720-6fff6fd6e0f8,2023-06-22
CIC-9e928c9e-ae63-55a7-b65d-71e90b34eb64,2023-06-22
CIC-e9f0628d-307f-5c72-b229-0427bd971cbe,2023-06-22
CIC-18907c65-f2b3-58fc-a3cc-ffb47622799b,2023-06-22
CIC-246a09a9-6517-5808-968b-2e4431d2dc10,2023-06-22
CIC-f8770234-d374-5f28-8a3d-a9583443d9d2,2023-06-22
CIC-424bc157-7ebf-55fd-b10d-2ee71976d162,2023-06-23
CIC-c1b3b729-1e82-57a2-ace4-775d84124ea3,2023-06-23
CIC-012fe9dd-2faf-5767-8d94-8ffdba6d3539,2023-06-23
CIC-00d8ea73-4e2f-5fee-a123-8fcf0ca924c2,2023-06-23
CIC-31ad34b3-1865-5194-aa5e-d4a756c42d24,2023-06-23
CIC-0bce1cff-bfbc-57f9-9fe3-1bdc30f89847,2023-06-23
CIC-f7968b1f-7222-5d33-8912-9f957a513b19,2023-06-23
CIC-0a093965-9bdf-5ff7-91f3-f60b0aa4f1c8,2023-06-23
CIC-f86d911b-77c0-534a-81e7-dfe510af4fce,2023-06-23
CIC-f44abf4b-37bb-58fd-95e2-358b095271db,2023-06-23
CIC-87845a22-3d04-5f8c-8d4e-c1e735a9e472,2023-06-23
CIC-fb423627-c1d0-5dca-b37a-5e1eaca5b665,2023-06-23
CIC-44199fd3-7d65-5fd3-89ac-18d9e5c7e46d,2023-06-23
CIC-f8d92dfe-b3ca-5c10-a044-3a30ba6d4c6b,2023-06-23
CIC-08a0613c-7756-5078-9085-d4c6209459ac,2023-06-23
CIC-2d7bcb3b-f7da-526f-95d7-419866e0e310,2023-06-23
CIC-df0e7863-e7fd-5500-b8ad-df0b46d478ba,2023-06-23
CIC-25d6257f-5ab8-5e13-8a8a-bc70c7516cec,2023-06-23
CIC-26ab631c-4435-5ffa-81e8-1fc38bf59de5,2023-06-23
CIC-dc8b8a3d-47fa-5db9-914c-07c75c971559,2023-06-23
CIC-dc5c70e8-4fae-5065-b3fa-fc2b33abfe55,2023-06-23
CIC-dc492ef7-d384-59b8-9dba-6aa27f594b8b,2023-06-23
CIC-dbbd01b3-33c8-5cde-af31-159147f99f63,2023-06-23
CIC-da27b195-542b-5fce-a794-433e5ca0d1bd,2023-06-23
CIC-ce03b40f-c552-564f-9564-c1767049e323,2023-06-23
CIC-3557cd04-9d30-53ed-83b6-5448fda2b079,2023-06-23
CIC-34a69857-540f-5086-8665-400e44ea4045,2023-06-23
CIC-2d694686-e29a-59c7-9eb1-019633a700e9,2023-06-23
CIC-cb30a75f-8364-5a77-84e7-9753e4a77f3d,2023-06-23
CIC-2d835858-0c35-5482-a0a3-cab225b4d1c6,2023-06-23
CIC-2e6979a5-8c14-5ca5-8093-de25dee71c65,2023-06-23
CIC-2e8384d8-0922-5e61-88b5-21b7d447ba35,2023-06-23
CIC-d1136997-67cb-59f6-b4e8-469d04c450bf,2023-06-23
CIC-3345201f-dcf1-5e56-81b0-f96d775f8629,2023-06-23
CIC-3069dbfe-00e5-5d8e-94a3-388c2893c8e1,2023-06-23
CIC-30e64560-ee83-575b-aee5-328941722c79,2023-06-23
CIC-3132aa30-5e6b-53ae-80c0-57c2d3352b00,2023-06-23
CIC-321f8fb6-c3aa-53bc-a228-0077033bf976,2023-06-23
CIC-d30711aa-18a8-5a79-a4ec-a9ee21ea85c9,2023-06-23
CIC-31c010f3-a26c-5706-973a-bf1bbbb02318,2023-06-23
CIC-318c42f6-c176-5a0d-8753-fa6febe77809,2023-06-23
CIC-eac84d52-11b6-5605-8ed2-e42c877727c2,2023-06-23
CIC-c24b5d45-e457-5345-817c-12919a044921,2023-06-23
CIC-f3d204f7-2624-52c3-bddd-d6ceb3491e6c,2023-06-23
CIC-f36ab2a3-3fcc-59ee-a0a0-b9d1b6be32c1,2023-06-23
CIC-f2d60117-ebca-59b6-8ec8-021c29013788,2023-06-23
CIC-3f880f81-9a76-53f6-8d3d-caaa3191d187,2023-06-23
CIC-0f2fb137-2d8c-5e6a-abcf-ce7afc9d3cc9,2023-06-23
CIC-3f3412d0-674a-503b-9c89-cc27646c0975,2023-06-23
CIC-1037ff48-6b67-5a2f-bfb7-fa3e38e97cf3,2023-06-23
CIC-c5d44706-ff16-550b-8f20-6181735798f2,2023-06-23
CIC-c7598bdb-f8db-5555-88fd-41e82386356c,2023-06-23
